"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SESTD1",-0.618216970411382,10.1095523869606,-2.288122908335,0.042632941045516,0.357640273615813,-3.90154864168477
"TCTE1",-2.16275623824341,2.96872042754915,-2.28804644739578,0.0426386965391501,0.357640273615813,-3.90166918854623
"RNF225",-1.39545598469998,1.09772799234999,-2.2879469972139,0.0426461836339369,0.357640273615813,-3.90182597790806
"RASSF10",-1.87036854339383,4.71441290385182,-2.28792288697003,0.0426479989609387,0.357640273615813,-3.90186398887459
"PCTP",-0.790396915507419,8.49287118371407,-2.28788282786749,0.0426510152858253,0.357640273615813,-3.90192714370931
"CYB561",-0.807606100592643,10.0363288690863,-2.28752908286216,0.0426776600747212,0.357768571445105,-3.90248482221303
"PAN2",0.655210388822526,8.76327311018935,2.28727002458591,0.0426971830118435,0.357837114176059,-3.90289320994819
"PGAP4",-1.07886222139792,7.49103660307004,-2.28684071995187,0.0427295548085482,0.358013275769709,-3.90356994730321
"NECAB1",-1.46707321665431,7.80558975559309,-2.28654550343429,0.0427518293471895,0.358104765503935,-3.9040352906221
"AVPR1A",2.19418436208669,6.79363516391481,2.28622814583331,0.0427757869063339,0.358125084894915,-3.9045355132572
"SLC9A9",0.638771816741281,7.99171062634857,2.28621252360918,0.0427769665725702,0.358125084894915,-3.90456013661619
"IL22RA2",2.49474114992388,1.24737057496194,2.28561527256673,0.0428220896707569,0.358219783145833,-3.9055014688457
"BBS1",1.07553412936287,2.92802400767483,2.28551880482698,0.0428293822227169,0.358219783145833,-3.905653505133
"ANKRD34C",1.67846348455575,1.63923174227788,2.28546672255887,0.0428333199171993,0.358219783145833,-3.90573558763252
"GPR42",1.47326444284916,1.6981032058361,2.28529356040197,0.0428464143911153,0.358219783145833,-3.90600848974255
"IRF6",-1.73876149160158,7.94955834046337,-2.2852924034951,0.0428465018890199,0.358219783145833,-3.90601031299607
"BID",-1.03828771051528,9.42713799940625,-2.2850500631727,0.0428648340893197,0.358219783145833,-3.90639222825784
"LY86",-1.42925755807478,7.90527225199707,-2.2850110104452,0.0428677889968093,0.358219783145833,-3.9064537720471
"CDIN1",0.931688918482731,6.14219716937567,2.2844730855244,0.042908510765256,0.358465087153345,-3.90730146221954
"SLC6A11",1.42667982508344,1.57772553151919,2.28390196468693,0.0429517861840142,0.358721561712408,-3.90820139498508
"IFI27L1",-0.710883271843041,7.18934611564223,-2.28376777498622,0.0429619601924014,0.358721561712408,-3.90841283148941
"KISS1",-1.58212854609393,2.02504927333543,-2.28347333821047,0.0429842919419293,0.358813026726475,-3.90887674807978
"NSUN5P1",1.19767568681877,7.04308638825449,2.28326133871277,0.0430003780856887,0.358830796365583,-3.90921076417398
"PRSS42P",1.47846348455575,1.45622424242211,2.28308559659104,0.0430137174674585,0.358830796365583,-3.90948764744452
"ALAS2",-2.39194535234326,4.8692371190208,-2.28295222148078,0.0430238437119163,0.358830796365583,-3.90969777659446
"MEGF9",-0.749126779824202,10.5633982648947,-2.28279595131817,0.0430357111313068,0.358830796365583,-3.90994397136477
"FAM131B-AS2",-0.705694042586358,6.5612623832828,-2.28269589647347,0.0430433111155469,0.358830796365583,-3.91010159928077
"KLHL12P1",1.32587132401592,1.46293566200796,2.28235270662192,0.0430693889875232,0.358953308800084,-3.91064224908024
"PRMT2",-0.68072209807861,10.83081651704,-2.28200267050975,0.0430960027144285,0.358959377160444,-3.91119365762314
"SRPX2",0.755746252279694,8.1594219484682,2.28190239550549,0.0431036296706166,0.358959377160444,-3.91135161492228
"EHD1",-0.792869951976163,11.4943901690772,-2.28189406165542,0.0431042636048641,0.358959377160444,-3.91136474264532
