"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PGBD1",-0.706582028082273,5.84599840810841,-1.81302901393834,0.0966352355013324,0.370097119535401,-4.99308959847576
"PAXBP1-AS1",-0.819163499006637,4.29394828394538,-1.81302140983392,0.0966364701009104,0.370097119535401,-4.99310089770108
"BARX1-DT",1.25335730813898,0.62667865406949,1.8127645544264,0.0966781814725305,0.370211334364806,-4.99348255394614
"ZNF599",-0.50513985560252,6.2711321933346,-1.81251703058921,0.0967183929514366,0.37031977825006,-4.99385031723858
"ROS1",-2.46311460145116,8.8015968019497,-1.81236852831593,0.0967425251803585,0.370357821400741,-4.99407094444983
"PPP1R3G",1.16236864508376,5.42962934601601,1.81230952171995,0.096752115513649,0.370357821400741,-4.99415860682547
"ZNF470-DT",-1.0756577935899,3.13457013532682,-1.81218222913956,0.0967728073006982,0.370391496969486,-4.99434771217869
"MTHFD1",0.610171290973593,9.52742151452745,1.8119928872315,0.0968035928311615,0.370424198178892,-4.99462898462013
"DCUN1D3",-0.794043780593464,8.34666151390641,-1.81198336016858,0.0968051420931221,0.370424198178892,-4.99464313691003
"NAALADL1",-0.750883897925224,6.39821059520006,-1.81179953855158,0.0968350390171815,0.370493072244137,-4.99491619299882
"CA15P1",-1.04895204687298,1.84146852358072,-1.81172547786319,0.0968470866899456,0.370493646133281,-4.99502620156083
"SYBU",-1.3584323231762,7.20599852946731,-1.81156467267967,0.0968732500382486,0.370548213510755,-4.99526505072243
"COL16A1",1.44693629735899,9.58272286639909,1.81136902499672,0.0969050909979938,0.370624482151502,-4.99555563727725
"SMPD3",-0.910639787721387,6.7329364377426,-1.81081005789545,0.0969961133023331,0.370927050010396,-4.996385752962
"PIGG",0.490626187698165,9.11336964641846,1.81037874356473,0.0970664017031324,0.37115026387961,-4.99702619918028
"EEF1A1",-0.709619848853116,17.3454682236139,-1.80977106458739,0.0971655096054444,0.371413210490647,-4.99792838546601
"CCDC138",0.793547093671656,6.25855838409949,1.80974575322987,0.0971696396926836,0.371413210490647,-4.99796596027226
"ADGRL1-AS1",-0.741814245837029,5.06222713713916,-1.80973259385791,0.0971717869875971,0.371413210490647,-4.99798549529855
"PLXNA2",-1.70123436050767,9.59368419606787,-1.80963289341827,0.0971880571166577,0.371413210490647,-4.99813349766261
"RPL28P2",1.10886410324476,0.871424551766612,1.80959154320751,0.0971948057896043,0.371413210490647,-4.99819487954945
"ENGASE",0.789629900826597,8.62913150096718,1.80928863880703,0.0972442551055285,0.371556577176216,-4.99864449988287
"ANKLE1",1.09237167120637,2.61415583618011,1.80899235758886,0.0972926452943001,0.371695862405166,-4.999084249961
"COPG1",0.576926754109952,11.2235682097211,1.80890624670132,0.0973067134744616,0.371704006083751,-4.99921205125622
"ZNF415P1",1.23398500028846,1.33398500028846,1.80875981180804,0.0973306412020908,0.371749339842527,-4.9994293748073
"TMEM63C",2.52668624207113,3.53220230261873,1.80866812970283,0.0973456249454394,0.371749339842527,-4.99956543511914
"KIAA0895LP1",1.21749256825007,0.608746284125034,1.80861447248686,0.0973543951963971,0.371749339842527,-4.99964506309214
"PIEZO2",-1.62986844777698,7.49189691937748,-1.80822878653753,0.0974174565391147,0.371944531219719,-5.00021738852158
"CDK6-AS1",1.36657800283295,1.31727400170494,1.80814328615567,0.0974314412498167,0.371952320769804,-5.00034425501059
"SIGLEC7",-0.665423724578164,6.53562967960406,-1.80804111132581,0.0974481556772539,0.371970528044825,-5.0004958590228
"CHSY1",-1.1437962052867,9.68796877607904,-1.80780158817184,0.0974873486524755,0.372074523475682,-5.00085123842192
"ARMCX2",-0.873671076932352,7.85710374871451,-1.80765335314967,0.0975116113981815,0.372121517026884,-5.00107116138106
"ANKRD27",-0.671638000635388,9.2201257351682,-1.8075160739543,0.0975340858124981,0.372161675309544,-5.00127482153198
"RPS2P46",0.845973840716084,7.56399430917962,1.80672122333093,0.0976643058447141,0.372612899289928,-5.00245385659132
"CP",1.9996657908737,8.29584778863589,1.80646025812453,0.09770709407902,0.372640330261713,-5.00284089641705
"KIF1A",-1.30227450940982,2.19122519833313,-1.80640821858994,0.0977156285923099,0.372640330261713,-5.00291807312283
"SPRED2",-0.940184796804356,9.26184709376988,-1.80638872060921,0.0977188264465855,0.372640330261713,-5.00294698909844
"LSM8",0.638801589717946,8.29582201215412,1.8063443953827,0.0977260965588913,0.372640330261713,-5.00301272385423
"SPACDR",1.34795612195465,1.96586438470479,1.80627810938469,0.0977369695382748,0.372640330261713,-5.0031110250373
"TMEM185A",0.648546739413096,8.11786554911195,1.80623954773269,0.0977432953621603,0.372640330261713,-5.00316821052154
"CYP2U1-AS1",-1.13107036572251,1.22992080183873,-1.80604964245252,0.0977744536883283,0.372713488536485,-5.0034498233608
"CLCN7",0.64446122863699,10.086368932464,1.80594574536846,0.0977915042099087,0.372732856927363,-5.00360388686976
"SMAD4",-0.627182557761749,9.73533690965506,-1.80567242816434,0.0978363711147854,0.372858229900186,-5.00400915179205
"TFPI2",-1.64108931660225,7.48704187508706,-1.80528635964698,0.0978997787741119,0.373054223081968,-5.00458154411563
"USP15",-0.706406291687125,9.87697633430101,-1.80501043681718,0.097945119033139,0.373181329584235,-5.00499059207446
"MARVELD1",-0.721214837772662,10.2333851568053,-1.80488590071283,0.0979655893291626,0.373213659372416,-5.00517520238791
"SMIM1",-1.15451650995849,6.00671265757834,-1.80445228818416,0.0980368935630938,0.37343961658162,-5.00581792914271
"MYO9A",-0.991718600192099,9.45357930695196,-1.80418209820081,0.0980813480439246,0.373536533119688,-5.00621837907991
"NPM2",-1.14697373066613,3.97594193430429,-1.8041518418502,0.0980863272742353,0.373536533119688,-5.00626322016046
"CXCL3",-1.26793183199076,8.34605848005478,-1.80394992240748,0.0981195626506261,0.373551338416646,-5.00656246221155
"SCRN3",-0.620302639132596,8.06555037122353,-1.80391348838242,0.0981255606780222,0.373551338416646,-5.00661645505421
"RAB28",-0.507104966790932,8.1819496496497,-1.80390784750368,0.0981264893492104,0.373551338416646,-5.00662481441517
"TMED9",0.571344289397077,11.497253284693,1.80369402346828,0.0981616975888649,0.373551338416646,-5.00694167528715
"RECQL",-0.642144748893184,8.68295390510231,-1.80363188869522,0.0981719308431611,0.373551338416646,-5.00703374757228
"ARHGAP28",-1.66113751678358,6.93094056773115,-1.80361257054758,0.0981751126328272,0.373551338416646,-5.00706237315963
"LAMB3",1.19369433295578,11.7344996973568,1.80356711704219,0.0981825994079319,0.373551338416646,-5.00712972540962
"PDGFRA",-1.51171758286052,9.11690959117137,-1.80354536811475,0.0981861819184409,0.373551338416646,-5.00716195228609
"RRP1B",0.761595970307065,9.24965663362967,1.80337032467955,0.098215019612727,0.373615405660923,-5.00742131852171
"GOLGA8B",1.20806228494066,7.86832781564548,1.80326207232718,0.0982328575948917,0.373637618847554,-5.007581711955
"ITFG2-AS1",-0.981378119121704,0.690689059560852,-1.80289888868018,0.0982927250164113,0.373682756319259,-5.00811978959945
"LAGE3P1",0.981378119121703,0.690689059560852,1.80289888868018,0.0982927250164115,0.373682756319259,-5.00811978959945
"LETM1P2",0.981378119121703,0.690689059560852,1.80289888868018,0.0982927250164115,0.373682756319259,-5.00811978959945
"NDUFB4P8",0.981378119121703,0.690689059560852,1.80289888868018,0.0982927250164115,0.373682756319259,-5.00811978959945
"AGFG1",-0.713047462000624,10.2291100354145,-1.80279191009697,0.0983103657464952,0.373704197918196,-5.00827827344551
"ZDHHC20P1",-1.2,0.916992500144231,-1.80262097401179,0.0983385590098568,0.373765742410221,-5.00853149687021
"EPHA3",-1.72329743380847,5.10078899882692,-1.80242241699055,0.09837131713185,0.373800889115631,-5.00882562149768
"CDC42BPA",-0.932254626748017,9.76942547326362,-1.80241940610494,0.0983718139467756,0.373800889115631,-5.00883008142016
"MIR25",1.06885918158316,1.96841459108004,1.80211011688801,0.0984228607321073,0.373909611376403,-5.00928819963081
"MANBA",-0.706845121255901,9.12355117323235,-1.80210054608111,0.0984244407338592,0.373909611376403,-5.00930237520382
"SNX30",-0.990257571480196,9.79777046946331,-1.8017306058964,0.0984855301491889,0.374063546379556,-5.0098502722061
"C1QL1",1.49846601983158,3.29208211344902,1.80170968588146,0.098488985766409,0.374063546379556,-5.00988125381803
"H2AC14",1.29837061926593,1.1661778097772,1.8014841617968,0.0985262453518572,0.374159424421565,-5.0102152326425
"CCNG1",-0.623226327109435,10.0336542117677,-1.80097018077165,0.0986112096684516,0.374368315593386,-5.01097630336019
"CNTN1",-1.22563849253016,7.0336931122949,-1.80095162188075,0.0986142788138579,0.374368315593386,-5.01100378200509
"ACADSB",-1.2628112515792,8.59133399609652,-1.80093160031108,0.0986175899444983,0.374368315593386,-5.01103342614854
"PSMD11",0.663769762451851,10.1165744356029,1.8008605529928,0.0986293404344296,0.374368315593386,-5.01113861810902
"WASHC2C",-0.604330527534326,9.5787106567362,-1.80069507840778,0.0986567131406382,0.374402507711186,-5.01138360947095
"ABLIM2",-0.631590975598365,6.34192403463658,-1.80064720024107,0.0986646344037586,0.374402507711186,-5.01145449263607
"APLP2",-1.06771385524242,13.8387802451135,-1.80058806963637,0.0986744181369848,0.374402507711186,-5.01154203352369
"LPA",-1.31774292711645,1.45887146355823,-1.80016465116193,0.0987445025620389,0.374605366868077,-5.01216884511606
"HSD17B10",0.713538982994791,10.0723330330849,1.799996725629,0.0987723101803424,0.374605366868077,-5.01241741324912
"REEP6",1.21703396789732,6.65656694409426,1.7999342057243,0.0987826649749302,0.374605366868077,-5.01250995378591
"CTTN",0.843496246368124,11.6956414087695,1.79988246471001,0.0987912352717154,0.374605366868077,-5.01258653834259
