"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-mir-6845",0.635630198536173,0.984481765934753,0.969257073723175,0.352734749478026,0.965484393342877,-4.64947692902422
"hsa-mir-3124",-0.479135104102433,3.10122171895827,-0.966750300617471,0.353933301018325,0.965484393342877,-4.650338625424
"hsa-mir-1255b-1",-0.528320833573718,3.4666038547034,-0.961962475212837,0.356230606658573,0.965484393342877,-4.65197978361545
"hsa-mir-8062",-0.651026317537501,5.30653456148942,-0.961285979109716,0.356556064832631,0.965484393342877,-4.65221117847813
"hsa-mir-1301",0.492876720260464,9.86819366235781,0.959555242857137,0.357389681277568,0.965484393342877,-4.65280261870215
"hsa-mir-3200",0.486341837218728,4.56958643343225,0.957355070520192,0.358451416881727,0.965484393342877,-4.65355332132991
"hsa-mir-3116-2",0.578988531388736,1.15114843260142,0.953059266014894,0.360530937558279,0.965484393342877,-4.65501531548493
"hsa-mir-3692",0.578988531388736,1.15114843260142,0.953059266014894,0.360530937558279,0.965484393342877,-4.65501531548493
"hsa-mir-7973-2",0.578988531388736,1.15114843260142,0.953059266014894,0.360530937558279,0.965484393342877,-4.65501531548493
"hsa-mir-3646",0.786151323637492,2.1548764014395,0.947950802926506,0.363015040158925,0.965484393342877,-4.65674741808624
"hsa-mir-6746",-0.740797473778816,1.42704040403685,-0.947670534730232,0.36315167855291,0.965484393342877,-4.65684224350345
"hsa-mir-4672",-0.754344801944598,1.92512446423054,-0.947297504837124,0.363333597580707,0.965484393342877,-4.65696842079751
"hsa-mir-605",0.525556431307225,4.31184652396769,0.946652865062262,0.363648128017317,0.965484393342877,-4.65718638137202
"hsa-mir-181d",-0.461027560405643,10.3239994187918,-0.946183396899157,0.36387731117904,0.965484393342877,-4.65734504352687
"hsa-mir-941-3",0.525384447433444,10.1564188862522,0.945075274322616,0.364418677505291,0.965484393342877,-4.65771930961315
"hsa-mir-3663",0.528320833573719,1.12581458369391,0.943265898010692,0.3653038669472,0.965484393342877,-4.65832970734003
"hsa-mir-625",0.507265244262459,11.7879124983512,0.943177595516126,0.365347105650859,0.965484393342877,-4.65835947368467
"hsa-mir-517c",-0.819810539545766,1.07657193643955,-0.942625063071356,0.365617744353138,0.965484393342877,-4.65854568164508
