"Transcript_id","H1","L1","H2","L2","H3","L3","H4","L4","H5","L5","hgnc_symbol","ensembl_gene_id","transcript_biotype"
"ENST00000533231.5",0,0,0,0,0,0,0.052794,0,0.001855,0,"SPOCD1","ENSG00000134668","protein_coding"
"ENST00000533246.5",0,0,0,0,0,0,0,0.100477,0,0.075482,"BDNF","ENSG00000176697","protein_coding"
"ENST00000533247.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000255204","transcribed_unprocessed_pseudogene"
"ENST00000533248.5",0.046628,0,0,0,0,0,0,0,0,0,"EMSY","ENSG00000158636","protein_coding"
"ENST00000533256.5",0,0,0,0,0,0,0,0,0.0088,0.517236,"EPS8L2","ENSG00000177106","protein_coding"
"ENST00000533257.1",0,0,0,0,0,0,0,0,0,0,"GPHA2","ENSG00000149735","protein_coding"
"ENST00000533261.5",0.509546,0,1.36603,0.114457,0.024919,0.0865,0.775741,0.189211,3.054461,0.038454,"JAML","ENSG00000160593","protein_coding"
"ENST00000533265.5",0,0,0,0,0,0,0,0,0,0,"LAYN","ENSG00000204381","protein_coding"
"ENST00000533267.1",0,0,0,0,0,0,0,0,0,0,"SAA3P","ENSG00000166787","transcribed_unitary_pseudogene"
"ENST00000533268.1",0,0,0.011568,0,0,0,0,0,0,0,"RPA2P3","ENSG00000255547","processed_pseudogene"
"ENST00000533272.1",0,0,0.016459,0,0,0,0,0,0,0,"","ENSG00000255174","processed_pseudogene"
"ENST00000533275.1",0,0,0,0,0,0,0,0,0,0,"SNRPGP16","ENSG00000255287","processed_pseudogene"
"ENST00000533290.5",1.627649,0.004791,0.053179,2.206374,0.011188,0.57658,0.025867,0.101131,0.007777,0.021275,"KBTBD4","ENSG00000123444","protein_coding"
"ENST00000533307.1",1.297769,0.102227,0.580092,0,0,0.188002,0,0,0,0.097392,"","ENSG00000254794","processed_pseudogene"
"ENST00000533310.5",0.431855,0,0.234857,0,0,0.089117,0.069432,0,0.149585,0.109919,"C11orf24","ENSG00000171067","protein_coding"
"ENST00000533326.1",0,0,0,0,0.032253,0,0,0,0,0.033202,"OR9G2P","ENSG00000254825","unprocessed_pseudogene"
"ENST00000533353.5",0,0.004479,0,0.005164,0,0,0.007754,0,0.006287,0.007152,"ARHGAP20","ENSG00000137727","protein_coding"
"ENST00000533375.1",0,0,0.044226,0.031188,0,0,0,0,0,0,"OR4C7P","ENSG00000255312","unprocessed_pseudogene"
"ENST00000533380.5",0,0,0,0,0,0,0,0,0,0,"RNF121","ENSG00000137522","protein_coding"
"ENST00000533382.2",0,0,0,0,0,0.005602,0,0,0,0,"","ENSG00000255356","processed_pseudogene"
"ENST00000533410.5",0.657984,0.287311,0,0,0,0.393093,0.299222,0.183568,0.527935,0.028874,"RNH1","ENSG00000023191","protein_coding"
"ENST00000533418.5",0,0.653609,0.910192,0,0.928081,0,0,0,0.200137,1.59281,"FUZ","ENSG00000010361","protein_coding"
"ENST00000533419.1",0.079111,0.186858,0.033689,0.056689,0.069527,0.076421,0.032625,0.072247,0.010266,0.11004,"CDC42EP2","ENSG00000149798","protein_coding"
"ENST00000533426.5",0,0,0,0,0,0.029361,0.106013,0,0.023795,0.020152,"CNGA4","ENSG00000132259","protein_coding"
"ENST00000533428.2",0.018213,0,0.013947,0.036899,0,0.041695,0.021035,0,0.018062,0.029822,"FAM149B1P1","ENSG00000214424","processed_pseudogene"
"ENST00000533432.5",0.3046,0.28102,0.046045,0.102734,0.121206,0.09562,0.049839,0.00844,0.07596,0.096861,"CSRP1","ENSG00000159176","protein_coding"
"ENST00000533438.1",0,0,0,0,0,0,0,0,0,0,"CLCF1","ENSG00000175505","protein_coding"
"ENST00000533448.1",0,0.01152,0,0,0.038556,0,0.01615,0,0,0,"CALCB","ENSG00000175868","protein_coding"
"ENST00000533454.5",0.012575,0.014749,0.117633,0.007923,0.663111,0.00992,0.16592,0.465147,0.363493,0.010377,"UVRAG","ENSG00000198382","protein_coding"
"ENST00000533464.5",0,0,0,0.153892,0.326653,0.475575,0,0,0.072569,0,"PHRF1","ENSG00000070047","protein_coding"
"ENST00000533467.1",2.587232,1.881428,0.97044,0.754491,0.709308,0.697999,0.007573,0.495489,0.642137,0.343803,"TAS2R46","ENSG00000226761","protein_coding"
"ENST00000533473.1",3.380696,2.568699,2.384473,1.920336,3.759932,2.488187,2.595602,1.808307,2.605447,2.576503,"EBLN2","ENSG00000255423","protein_coding"
"ENST00000533477.1",0,0,0,0,0,0,0,0,0.001094,0,"HSPD1P3","ENSG00000255128","processed_pseudogene"
"ENST00000533478.5",0,0,0,0,0.373612,0.089667,0,0.061631,0,0,"PKD1L2","ENSG00000166473","protein_coding_LoF"
"ENST00000533484.1",0,0.023363,0,0,0,0.033699,0,0,0,0,"OR7E15P","ENSG00000254917","transcribed_unprocessed_pseudogene"
"ENST00000533486.5",0,0.635924,3.618022,1.015887,1.554519,0.280464,3.359133,1.823826,0.069528,0,"RAB30","ENSG00000137502","protein_coding"
"ENST00000533498.1",1.784686,1.848603,0.607194,1.615848,3.598362,1.96304,3.139647,1.303093,2.563811,1.293842,"RPL38","ENSG00000172809","protein_coding"
"ENST00000533503.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000254730","processed_pseudogene"
"ENST00000533513.1",0.220971,0,0,0,0,0,0,0.050438,0.224766,0.403146,"FAM86B1","ENSG00000186523","protein_coding"
"ENST00000533524.5",0,0,0,0.400736,0.530843,0,0,0,0.946805,0,"SLC43A3","ENSG00000134802","protein_coding"
"ENST00000533540.5",0,0,0,0,0,0,0,0,0,0,"HSPA8","ENSG00000109971","protein_coding"
"ENST00000533541.1",0,0.225982,0.023396,0.016967,0,0.092152,0.043012,0.263337,0.058887,0.016832,"SLC8A3","ENSG00000100678","protein_coding"
"ENST00000533551.5",0.413184,0.313013,0,0,0,0,0,0,0,0,"PRKY","ENSG00000099725","transcribed_unitary_pseudogene"
"ENST00000533553.5",0.291208,0,0.207469,0.301576,0.669283,0.296391,0.439409,0.459533,0.376106,0.674136,"KIAA1191","ENSG00000122203","protein_coding"
"ENST00000533558.5",0,0,0,0,0,0,0,0,0,0,"CYB5R2","ENSG00000166394","protein_coding"
"ENST00000533560.5",1.601719,1.366126,2.388567,1.90373,1.868962,0,2.45449,1.76941,2.964081,1.919292,"L3MBTL3","ENSG00000198945","protein_coding"
"ENST00000533569.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000255497","processed_pseudogene"
"ENST00000533579.1",0,0,0,0,0,0,0,0,0,0,"OR4A19P","ENSG00000254940","unprocessed_pseudogene"
"ENST00000533593.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000255442","transcribed_unprocessed_pseudogene"
"ENST00000533599.1",0.038817,0.203669,0.060138,0.012199,0.051687,0.071388,0.0273,0.015131,0.307438,0.108424,"KCNJ5","ENSG00000120457","protein_coding"
"ENST00000533603.5",0,0,0.070193,0.314884,0,0.111248,0.061411,0.190073,0.476992,0.299238,"SERPINH1","ENSG00000149257","protein_coding"
"ENST00000533605.5",0,0,0,0,0,0,0,0,0,0,"PRG2","ENSG00000186652","protein_coding"
"ENST00000533624.5",0,0,0,0,0,0,0,0,0,0,"MYB","ENSG00000118513","protein_coding"
"ENST00000533626.5",0,0.022098,0.258519,0.818964,0,0.046218,0,0.139148,0.038139,0,"EIF3F","ENSG00000175390","protein_coding"
"ENST00000533628.5",0,0,0,0,0,0,0,0,0,0,"RPUSD4","ENSG00000165526","protein_coding"
"ENST00000533640.5",0,0.022484,0.035162,0.046197,0,0,0,0,0.076866,0,"NPIPB6","ENSG00000198156","protein_coding"
"ENST00000533642.1",0.823345,0.17708,0.241433,0,0,0.461708,0,0.176834,0.087084,0.431383,"IMMP1L","ENSG00000148950","protein_coding"
"ENST00000533651.1",0,0,0,0,0,0,0,0,0,0.072142,"PDCL2P2","ENSG00000255058","processed_pseudogene"
"ENST00000533654.5",0.028781,0,0.110888,0,0,0,0.191358,0.907562,0.079606,0.019758,"ANP32E","ENSG00000143401","protein_coding"
"ENST00000533666.5",0,0,0,0,0,0,0,0,0,0,"CMTM1","ENSG00000089505","protein_coding"
"ENST00000533667.5",0,0.081012,0,0,0,0,0.103844,0,0,0.087722,"CTNND1","ENSG00000198561","protein_coding"
"ENST00000533679.5",0,0.056526,0,0,0.024582,0.025221,0,0,0.093064,0.591818,"MROH6","ENSG00000204839","protein_coding"
"ENST00000533701.1",3.856632,1.253963,0.985711,0.497874,4.244632,0.428581,0.960027,0.291176,2.736029,0.526027,"SRP14P2","ENSG00000234106","processed_pseudogene"
"ENST00000533703.1",0.010222,0,0,0.012454,0,0,0,0,0,0,"FAM111A","ENSG00000166801","protein_coding"
"ENST00000533709.1",0.359428,0.175457,0.234152,0.472006,0.195907,0.175164,0.146116,0.325578,0.473063,0.142274,"CRTAM","ENSG00000109943","protein_coding"
"ENST00000533722.1",0,0.015857,0.023221,0.138253,0.076411,0.031453,0.035022,0.061395,0.030173,0.030215,"OR7E161P","ENSG00000206014","transcribed_unprocessed_pseudogene"
"ENST00000533723.1",0.629779,0.663687,0.515439,0.139102,0.38472,0.089903,0.32343,0.254215,0.17222,0.211625,"TMEM41B","ENSG00000166471","protein_coding"
"ENST00000533726.1",0.046456,0.232276,0.080795,0.04588,0.040046,0,0.051874,0.045545,0,0.160918,"","ENSG00000254590","processed_pseudogene"
"ENST00000533727.5",3.414288,2.074731,3.453067,0.0015,3.698405,2.348244,0.001107,2.916393,0.681188,2.327947,"AMBRA1","ENSG00000110497","protein_coding"
"ENST00000533729.1",0,0,1.862094,0,0,0,0,0,0,2.611262,"ARL2","ENSG00000213465","protein_coding"
"ENST00000533731.1",0.76138,0.717195,0.038838,0.501187,0.349575,0.111698,0.815416,0,0.353858,0.275637,"CYCSP29","ENSG00000255379","processed_pseudogene"
"ENST00000533748.1",0.182632,0.527511,0.197295,0.566296,0.447136,1.276883,0.367182,0.556055,0.289302,0.955223,"","ENSG00000254897","processed_pseudogene"
"ENST00000533751.5",0,0,0,0,0,0,0,0,0,0,"LONRF1","ENSG00000154359","protein_coding"
"ENST00000533754.5",0,0,0,0.086522,0.053439,0.078615,0,0,0.047145,0,"EHF","ENSG00000135373","protein_coding"
"ENST00000533758.1",0,0,0,0,0,0,0,0,0,0,"LRRC24","ENSG00000254402","protein_coding"
"ENST00000533784.5",0,0,0,0,0,0,0,0,0,0,"GDPD5","ENSG00000158555","protein_coding"
"ENST00000533791.5",0.009739,0.148421,0.066537,0,0.051591,1.328874,0.015261,0,0.004709,0.005669,"SLFN13","ENSG00000154760","protein_coding"
"ENST00000533792.5",0,0,0,0,0,0,0,0,0,0,"PPFIBP2","ENSG00000166387","protein_coding"
"ENST00000533801.6",0.292786,0.020052,0,0,0.0051,0.019155,0,0.017662,0,0.001175,"ATP2C1","ENSG00000017260","protein_coding"
"ENST00000533804.1",1.391571,1.600126,1.088467,1.225055,1.874223,1.146167,1.037117,2.440821,1.554204,1.685886,"PRR13P2","ENSG00000254884","processed_pseudogene"
"ENST00000533805.5",0.500782,0.198717,0.12294,0.067962,0.535937,0.166928,0.013412,0.224324,0.222703,0.320113,"GDPD5","ENSG00000158555","protein_coding"
"ENST00000533815.2",0.119886,0.149896,0,0.097107,0,0.220356,0,0.200741,0,0.230117,"BTNL8","ENSG00000113303","protein_coding"
"ENST00000533820.5",0.001518,0.003643,0.000375,0.000712,0.210788,0.000884,0,0,0.544559,0.000976,"CAPN1","ENSG00000014216","protein_coding"
"ENST00000533824.5",0,0.593904,0,0,0,0,0,0,0,0,"SLC5A9","ENSG00000117834","protein_coding"
"ENST00000533838.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000255527","unprocessed_pseudogene"
"ENST00000533861.5",0,0.542813,0.700478,0.254308,0,0.527462,0.464798,0.611169,0.955427,0,"TMEM179B","ENSG00000185475","protein_coding"
"ENST00000533862.5",0.37302,0.173338,0.077391,0.658253,0.224427,0,0.735391,0,0,0.59081,"SCYL1","ENSG00000142186","protein_coding"
"ENST00000533869.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000254937","unprocessed_pseudogene"
"ENST00000533873.1",0.650122,0,0,0,0,0,0,0,0.126756,0,"ACER3","ENSG00000078124","protein_coding"
"ENST00000533878.1",0,0,0,0,0,0,0,0,0,0,"OR4A40P","ENSG00000254832","unprocessed_pseudogene"
"ENST00000533882.1",0,0,0.013446,0.016681,0,0,0,0,0,0,"PRR23D3P","ENSG00000254776","transcribed_unprocessed_pseudogene"
"ENST00000533883.1",0,0,0,0,0,0,0,0,0,0,"VPS51P15","ENSG00000254796","processed_pseudogene"
"ENST00000533887.1",0,0.019907,0.010932,0.001272,0,0.003383,0.028849,0,0.011578,0.026832,"ALG1L8P","ENSG00000227620","transcribed_unprocessed_pseudogene"
"ENST00000533891.1",0,0.095931,0.046879,0.010974,0,0.005896,0.043246,0.061972,0.01269,0,"OR7E1P","ENSG00000255554","unprocessed_pseudogene"
"ENST00000533892.5",0,0,0.072976,0,0,0.063366,0,0,0.225382,0,"SYTL2","ENSG00000137501","protein_coding"
"ENST00000533893.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000255122","transcribed_processed_pseudogene"
"ENST00000533895.5",0.034254,0.05472,0.003613,0.004596,0.037465,0.022405,0.001113,0.008863,0.006241,0.011576,"SYBU","ENSG00000147642","protein_coding"
"ENST00000533902.2",0,0,0,0,0,0,0.046596,0,0,0,"PRSS23","ENSG00000150687","protein_coding"
"ENST00000533906.1",0.080849,0.185334,0.012687,0.397121,0.097417,0.121971,0.049747,0.165614,0.088191,0.224496,"CKS1BP4","ENSG00000255541","processed_pseudogene"
"ENST00000533917.5",0.040379,0,0.004345,0.055438,0.041017,0.012853,0.014777,0.018618,0.012058,0.018408,"NAV2","ENSG00000166833","protein_coding"
"ENST00000533932.1",0,0,0,0,0,0,0,0,0,0,"OR8B5P","ENSG00000255030","unprocessed_pseudogene"
"ENST00000533934.1",0.093191,0,0.171774,0.027122,0.064682,0.072185,0.061743,0,0.039231,0.066408,"GVINP2","ENSG00000254781","transcribed_unitary_pseudogene"
"ENST00000533936.1",0,0.111159,0.050373,0,0.192192,0,0,0,0.10119,0.057312,"WARS1P1","ENSG00000225802","transcribed_unprocessed_pseudogene"
"ENST00000533940.5",0,0.962889,0.307147,0.045876,0.213823,0.047134,0,0,0.796345,0,"TP53I11","ENSG00000175274","protein_coding"
"ENST00000533949.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000254803","processed_pseudogene"
"ENST00000533953.5",0,0,0,0,0,0,0,0,0,0,"CMTM1","ENSG00000089505","protein_coding"
"ENST00000533968.1",0.851228,0.897852,0.642844,0.92257,2.355386,1.831372,1.876542,0.95196,2.015151,1.200163,"SPI1","ENSG00000066336","protein_coding"
"ENST00000533973.1",0,0,0.009089,0,0,0,0,0,0,0,"ANKRD33BP6","ENSG00000254547","unprocessed_pseudogene"
"ENST00000533974.1",0.021295,0.018711,0.13834,0,0.156906,0.155177,0.15018,0.074653,0.282003,0.341306,"","ENSG00000254941","processed_pseudogene"
"ENST00000533977.5",0.051467,0.046915,0.069292,0.080341,0.136854,0.054317,0.107589,0.03517,0.148985,0.100806,"STIM1","ENSG00000167323","protein_coding"
"ENST00000533983.5",0.902562,0.01689,0.133836,0.024575,0.008723,0.012145,0.031582,0.020322,0.012152,0.003212,"ARNT2","ENSG00000172379","protein_coding"
"ENST00000533985.1",0.079595,0.056718,0.109903,0.096933,0.074237,0,0.111843,0.050063,0.057815,0,"KRT8P41","ENSG00000213538","processed_pseudogene"
"ENST00000533986.5",0.930844,0.201176,2.101243,0.94258,0.380776,0.324261,0.2417,0.901671,0.364155,0.016117,"HIKESHI","ENSG00000149196","protein_coding"
"ENST00000533988.5",1.148238,0.237076,0.693853,0.383259,0.510081,0.626951,0.799363,0.401236,0.678757,0.630642,"EMSY","ENSG00000158636","protein_coding"
"ENST00000533995.1",0.033937,0.083284,0.007107,0.090064,0.104315,0.169839,0,0.077735,0,0.090084,"","ENSG00000254867","processed_pseudogene"
"ENST00000534002.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000254811","transcribed_unprocessed_pseudogene"
"ENST00000534005.1",0,0,0,0,0,0,0,0,0,0,"OR8L1P","ENSG00000254903","unprocessed_pseudogene"
"ENST00000534013.5",0,0,0,0,0,0,0,0,0,0,"PGR","ENSG00000082175","protein_coding"
"ENST00000534016.5",0.678944,0,2.883437,0,1.592111,1.252447,0.703392,0.499402,1.721304,1.031904,"MS4A7","ENSG00000166927","protein_coding"
"ENST00000534017.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000255413","processed_pseudogene"
"ENST00000534026.5",0,0,0,0,0,0,0,0,0,0,"B3GAT3","ENSG00000149541","protein_coding"
"ENST00000534028.5",0.031659,0,0,0,0,0,0,0,0,0.004427,"SLC25A45","ENSG00000162241","protein_coding"
"ENST00000534029.5",0,0,0,0,0,0.21652,0,0,0,0,"NDUFC2","ENSG00000151366","protein_coding"
"ENST00000534044.5",0,0,0,0,0,0,0,0,0,0,"MYB","ENSG00000118513","protein_coding"
"ENST00000534050.5",0,0,0,0,0,0,0,0,0,0,"WRAP53","ENSG00000141499","protein_coding"
"ENST00000534052.1",0,0,0,0,0,0,0,0,0,0,"STX17","ENSG00000136874","protein_coding"
"ENST00000534056.5",0,0,0,0,0,0,0,0,0,0,"FPGT","ENSG00000254685","protein_coding"
"ENST00000534066.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000254914","processed_pseudogene"
"ENST00000534070.5",0,0,0,0,0,0,0,0,0.809695,0,"CHEK1","ENSG00000149554","protein_coding"
"ENST00000534078.1",0,0.005006,0.235791,0.001615,0.006383,0.002937,0.004393,0.010304,0,0.003445,"MRPL49","ENSG00000149792","protein_coding"
"ENST00000534083.5",0.427617,0,0.37824,0.547733,0.655895,0,1.889581,3.57613,1.641719,0.013754,"ST3GAL4","ENSG00000110080","protein_coding"
"ENST00000534087.3",0,0,0.000964,0.002869,0,0.003117,0.002674,0,0,0,"FLI1","ENSG00000151702","protein_coding"
"ENST00000534093.5",0.483315,0.593498,0.306762,0.344654,0.453837,0.715551,0.880374,0.073356,0.15405,0.760952,"ROM1","ENSG00000149489","protein_coding"
"ENST00000534094.1",0.403437,0.33837,0.356418,0.034825,2.453296,0.399527,1.205028,0.446619,2.140731,0.194219,"NPIPA5","ENSG00000183793","protein_coding"
"ENST00000534099.5",0.030715,0,0,0,0,0,0,0,0,0.544847,"TUB","ENSG00000166402","protein_coding"
"ENST00000534100.1",0.117796,0.196893,0.129648,0,0.00714,0.025278,0.230151,0.088778,0.439823,0,"HSPB2-C11orf52","ENSG00000254445","nonsense_mediated_decay"
"ENST00000534107.1",0,0.378239,0,1.07638,0,0,0,0,0,0,"CYCSP26","ENSG00000254601","processed_pseudogene"
"ENST00000534111.5",0.471897,0.141658,0.007552,0.006344,0,0.002681,0.096941,0,1.225406,0.446027,"TMPRSS4","ENSG00000137648","protein_coding"
"ENST00000534113.6",0.00128,0.141652,0.137783,0.13393,0.058826,0.239511,0.003548,0,0.049024,0.001679,"SECISBP2","ENSG00000187742","protein_coding"
"ENST00000534121.5",0,0,0,0,0,0,0,0,0,0,"MYB","ENSG00000118513","protein_coding"
"ENST00000534126.5",0,0,0,0,0,0,0,0,0,0,"CCDC198","ENSG00000100557","protein_coding"
"ENST00000534127.5",0,0.007625,0.000296,0,0,0,0.003655,0,0.02309,0.012325,"DENND2B","ENSG00000166444","protein_coding"
"ENST00000534136.5",0.645954,0,0,0,0,0,0,0,0,0,"FBXO3","ENSG00000110429","protein_coding"
"ENST00000534137.5",0,0,0,0,0,0,0,0,0,0,"SLC8A3","ENSG00000100678","protein_coding"
"ENST00000534141.5",0.001909,0,0.437499,0,0,0,0,0,0,1.075139,"RAB30","ENSG00000137502","protein_coding"
"ENST00000534147.5",0.265842,0.701683,1.460616,1.064654,1.053726,0,0.937311,0,1.157095,1.705657,"AKIP1","ENSG00000166452","protein_coding"
"ENST00000534148.1",5.660427,3.684232,4.431668,2.893758,4.01922,4.635377,2.124198,1.195261,3.42104,4.27749,"H2AZP4","ENSG00000255329","processed_pseudogene"
"ENST00000534154.1",0.276634,0.505771,0.198096,0.178767,0,0.303397,0.092805,0.195184,0.02279,0.080142,"KRT8P26","ENSG00000214659","processed_pseudogene"
"ENST00000534163.1",0.049289,0.334583,0.098029,0.31319,0.100167,0.275082,0.619015,0.225269,0.333914,0.500668,"SETP17","ENSG00000255222","processed_pseudogene"
"ENST00000534173.1",0,0,0,0.044987,0,0,0,0,0,0,"PTMAP15","ENSG00000255105","processed_pseudogene"
"ENST00000534182.2",0.265236,0.226969,0.37938,0.277965,0.242675,0.220607,0.437993,0.380132,0.432352,0.220261,"ARCN1","ENSG00000095139","protein_coding"
"ENST00000534192.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000254828","unprocessed_pseudogene"
"ENST00000534196.1",0,0,0,0,0,0,0,0,0,0,"OR4D7P","ENSG00000254770","unprocessed_pseudogene"
"ENST00000534199.5",0.313897,0,0,0.13035,0,0,0,0,0,0,"TPD52L1","ENSG00000111907","protein_coding"
"ENST00000534205.1",0.044025,0.024534,0.052036,0.047526,0,0.02607,0,0,0,0.021602,"KRT18P14","ENSG00000186082","processed_pseudogene"
"ENST00000534208.5",5.6e-05,5.8e-05,0.000196,0,0.00469,0,0,0,0.06434,0.00069,"NDUFS3","ENSG00000213619","protein_coding"
"ENST00000534211.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000255074","processed_pseudogene"
"ENST00000534224.1",0,0,0,0,0,0,0,0,0,0,"CREBZF","ENSG00000137504","protein_coding_CDS_not_defined"
"ENST00000534226.5",0,0,0,0,0,0,0,0,0,0,"KRT87P","ENSG00000135477","transcribed_unprocessed_pseudogene"
"ENST00000534230.5",0,0,0,0,0,0,0,0,0,0,"SC5D","ENSG00000109929","protein_coding"
"ENST00000534243.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000254920","unprocessed_pseudogene"
"ENST00000534266.6",0.21495,0.031238,0.116618,0.026508,0.218192,0.037444,0.010744,0.013288,0.034661,0.008174,"IRAG1","ENSG00000072952","protein_coding"
"ENST00000534278.5",0,0,0,0,0,0,0,0,0,0,"DENND2B","ENSG00000166444","protein_coding"
"ENST00000534284.1",0,0.067833,0.558464,0,0.265257,0.096103,0,0,0.077564,0.273061,"CYCSP28","ENSG00000255003","processed_pseudogene"
"ENST00000534285.5",0,0,0,0,0.014488,0.000733,0,0.0197,0,0.037361,"RRM1","ENSG00000167325","protein_coding"
"ENST00000534286.5",0.742219,0.473104,0.446363,0,0.492086,0.214424,0.128327,0,2.314293,0,"SORL1","ENSG00000137642","protein_coding"
"ENST00000534300.5",0.599533,0.465114,0,0,0.102743,0,0,0.121445,0.160124,0,"AMBRA1","ENSG00000110497","protein_coding"
"ENST00000534308.1",0.306992,0.292505,0.324902,0.000718,0.016976,0.378784,0.158929,0.157768,0.127154,0.180668,"FAM167A","ENSG00000154319","protein_coding"
"ENST00000534312.5",0.013681,0.004569,0,0,0,0,0,0,0,0,"","ENSG00000284969","protein_coding"
"ENST00000534319.5",76.444199,66.768745,105.87986,100.919258,131.828125,86.52594,137.477249,153.586685,228.977737,120.328415,"HSPA8","ENSG00000109971","protein_coding"
"ENST00000534330.1",0.720362,2.831804,1.14572,1.943039,1.233112,1.04296,1.306525,2.770372,0.473695,2.503086,"PTP4A2P2","ENSG00000254481","processed_pseudogene"
"ENST00000534341.1",0.349431,0.189907,0.044008,0.264093,0.263147,0.162571,0.292785,0.268365,0.444125,0.373205,"TMEM126B","ENSG00000171204","protein_coding"
"ENST00000534343.1",0,0,0,0.303095,0,0,0,0,0,0,"RRP8","ENSG00000132275","protein_coding"
"ENST00000534348.5",0,0,0,0,0,0,0,0,0,0,"NEDD8-MDP1","ENSG00000255526","protein_coding"
"ENST00000534359.1",0,0,0,0,0,0,0,0,0,0,"CHRNA10","ENSG00000129749","protein_coding"
"ENST00000534360.1",0,0.012403,0,0,0.057236,0,0.366907,0.069455,0.070665,0.353256,"CFAP300","ENSG00000137691","protein_coding"
"ENST00000534364.1",0,0,0,0,0,0,0,0,0,0,"OR4A6P","ENSG00000255078","unprocessed_pseudogene"
"ENST00000534365.1",0,0,0,0,0,0,0,0,0,0,"INKA2","ENSG00000197852","protein_coding"
"ENST00000534366.5",1.399959,0,0.262847,0,0,0.484551,0,0,0.316739,0,"MROH1","ENSG00000179832","protein_coding"
"ENST00000534369.1",0,0,0,0,0,0,0,0,0,0,"KRBOX5","ENSG00000197302","protein_coding"
"ENST00000534378.5",0,0,0,0,0,0,0,0,0,0,"ILVBL","ENSG00000105135","protein_coding"
"ENST00000534394.5",0,0,0,0,0,0,0,0,0,0,"CD36","ENSG00000135218","protein_coding"
"ENST00000534395.1",0,0,0,0,0,0,0,0,0,0,"OR5BN2P","ENSG00000255140","unprocessed_pseudogene"
"ENST00000534397.5",0,0.81786,0.58458,0.034176,0,0.08828,0.332992,0,0.4944,0.213922,"SCGB1A1","ENSG00000149021","protein_coding"
"ENST00000534400.5",0.729746,0,0,1.192551,0.675434,0,0,0,0.662883,0,"BRPF3","ENSG00000096070","protein_coding"
"ENST00000534411.5",0,0,0,0,0,0,0,0,0,0,"PATE4","ENSG00000237353","protein_coding"
"ENST00000534420.1",0,0,0,0,0,0,0,0,0,0,"","ENSG00000254673","nonsense_mediated_decay"
"ENST00000534436.1",0,0.048026,0.118304,0.216991,0,0.158197,0,0,0.029047,0.623896,"MRPS36P4","ENSG00000255231","processed_pseudogene"
"ENST00000534440.5",0,0,0,0,0,0,0,0,0,0,"RPS3","ENSG00000149273","protein_coding"
"ENST00000534444.1",1.900802,1.021312,0.656633,0.228048,0.258957,0.634548,0.084251,0,1.186202,0.039312,"JAK3","ENSG00000105639","protein_coding"
"ENST00000534457.5",0.146338,0,0.14571,0.15068,0.053787,0.11208,0,0,0.161251,0.84068,"ST3GAL4","ENSG00000110080","protein_coding"
"ENST00000534459.5",0,0,0,0,0,0,0,0,0.096612,0,"MROH6","ENSG00000204839","protein_coding"
"ENST00000534464.1",1.64018,1.394194,1.705418,0.691196,0.218731,0.327978,0.241564,0.829264,0.041157,0.584304,"ADM","ENSG00000148926","protein_coding"
"ENST00000534469.1",0,0.07762,0,0,0,0,0,0.41114,0,0,"AHI1","ENSG00000135541","protein_coding"
"ENST00000534484.1",0,0,0,0,0,0,0,0,0,0,"LMO1","ENSG00000166407","protein_coding"
"ENST00000534490.5",2.397133,1.852003,1.284395,2.045233,1.473878,0.847803,0.715479,0.820757,1.369659,0.524979,"RPL38","ENSG00000172809","protein_coding"
"ENST00000534493.5",0.002682,0.010916,0.003831,0.007722,0.006105,0.002465,0.003755,0.003118,0.003879,0.033855,"STK33","ENSG00000130413","protein_coding"
"ENST00000534497.5",0,0,0,0,0,0,0,0,0,0,"CASP1","ENSG00000137752","protein_coding"
